xmin,ymin,xmax,ymax,confidence,class,name,frame_id
5.817026615142822,72.13050842285156,24.45274543762207,144.95379638671875,0.7592482566833496,0,person,10405
33.35420608520508,72.50993347167969,51.385780334472656,150.71485900878906,0.7348172664642334,0,person,10405
165.0260772705078,66.87152862548828,181.98358154296875,142.5992431640625,0.7267060875892639,0,person,10405
122.947509765625,72.97303771972656,141.90333557128906,143.62794494628906,0.5637473464012146,0,person,10405
62.693931579589844,76.99447631835938,79.44026184082031,144.36245727539062,0.5628589391708374,0,person,10405
148.57212829589844,95.18258666992188,164.76686096191406,147.34246826171875,0.5272480845451355,0,person,10405
99.4906997680664,73.02088928222656,117.95777130126953,143.34585571289062,0.5029021501541138,0,person,10405
83.21946716308594,70.60913848876953,102.51289367675781,147.3965606689453,0.46752679347991943,0,person,10405
22.54529571533203,76.7574691772461,36.89608383178711,143.18331909179688,0.3965841829776764,0,person,10405
191.07923889160156,75.02474212646484,204.64712524414062,138.02413940429688,0.323670893907547,0,person,10405
