xmin,ymin,xmax,ymax,confidence,class,name,frame_id
97.02791595458984,66.51797485351562,114.70747375488281,145.41188049316406,0.7732589244842529,0,person,12205
164.86447143554688,70.96308135986328,182.6363525390625,144.87709045410156,0.7523396015167236,0,person,12205
194.47283935546875,75.96922302246094,211.12181091308594,141.24069213867188,0.7249024510383606,0,person,12205
112.27818298339844,78.18292999267578,128.37831115722656,141.82351684570312,0.5177810192108154,0,person,12205
5.52902364730835,72.21936798095703,26.04031753540039,144.47543334960938,0.49093392491340637,0,person,12205
24.082355499267578,70.52101135253906,42.29280090332031,148.66107177734375,0.43616509437561035,0,person,12205
87.04402923583984,79.67901611328125,101.351806640625,144.60818481445312,0.4240802526473999,0,person,12205
69.4873275756836,70.59514617919922,83.89934539794922,139.51779174804688,0.3618515133857727,0,person,12205
39.70180892944336,72.77102661132812,52.94593811035156,151.3153839111328,0.3349817395210266,0,person,12205
82.38021850585938,73.65291595458984,93.78368377685547,141.06201171875,0.256956547498703,0,person,12205
