xmin,ymin,xmax,ymax,confidence,class,name,frame_id
0.0799117162823677,69.04226684570312,13.381484031677246,145.1504364013672,0.8492186665534973,0,person,12526
83.47372436523438,70.94556427001953,102.34449005126953,144.52667236328125,0.7582957744598389,0,person,12526
11.914003372192383,63.71876525878906,29.129613876342773,144.349609375,0.6696021556854248,0,person,12526
137.89955139160156,72.30730438232422,152.22511291503906,143.14158630371094,0.6532335877418518,0,person,12526
103.09745025634766,71.31103515625,116.85061645507812,139.98080444335938,0.606886088848114,0,person,12526
114.46656036376953,72.42539978027344,128.0199432373047,140.24559020996094,0.5430893898010254,0,person,12526
191.54225158691406,69.53673553466797,202.76817321777344,139.90093994140625,0.4836731553077698,0,person,12526
198.07650756835938,74.6463851928711,211.78860473632812,140.15989685058594,0.48213398456573486,0,person,12526
75.74250030517578,72.8805160522461,88.22065734863281,143.7998504638672,0.47691166400909424,0,person,12526
149.87855529785156,70.40201568603516,166.67832946777344,144.09942626953125,0.46762341260910034,0,person,12526
25.16490936279297,65.83352661132812,41.17289733886719,143.35105895996094,0.4221261441707611,0,person,12526
66.35150909423828,73.00911712646484,83.85835266113281,145.5424346923828,0.3871082067489624,0,person,12526
168.1377716064453,69.29943084716797,182.27195739746094,143.81629943847656,0.3675805330276489,0,person,12526
37.853092193603516,71.80302429199219,51.88679122924805,150.39601135253906,0.33100655674934387,0,person,12526
