xmin,ymin,xmax,ymax,confidence,class,name,frame_id
63.35691833496094,71.80467224121094,85.29035949707031,145.03070068359375,0.8490463495254517,0,person,10457
194.4718475341797,75.6514892578125,211.30145263671875,151.262451171875,0.7753006815910339,0,person,10457
35.98203659057617,72.39173126220703,51.00167465209961,151.25466918945312,0.6832737326622009,0,person,10457
108.02468872070312,68.62580108642578,129.9697723388672,149.7642059326172,0.6210960149765015,0,person,10457
165.17799377441406,70.1411361694336,182.34042358398438,144.56097412109375,0.6181368827819824,0,person,10457
82.05242919921875,74.70933532714844,100.28790283203125,143.57229614257812,0.5640013813972473,0,person,10457
124.63151550292969,74.89326477050781,144.84707641601562,143.85928344726562,0.5106208324432373,0,person,10457
23.7857608795166,76.23090362548828,36.23639678955078,141.24716186523438,0.47368520498275757,0,person,10457
144.42605590820312,74.28114318847656,164.38978576660156,141.27142333984375,0.4624914824962616,0,person,10457
94.51341247558594,74.77069091796875,106.55512237548828,141.7289581298828,0.3394220173358917,0,person,10457
155.37445068359375,72.65847778320312,169.68963623046875,140.33230590820312,0.33337393403053284,0,person,10457
