xmin,ymin,xmax,ymax,confidence,class,name,frame_id
139.66909790039062,81.3653793334961,159.00125122070312,143.5841827392578,0.7907525897026062,0,person,12257
15.781535148620605,69.89208984375,33.571372985839844,143.0714111328125,0.7605823874473572,0,person,12257
193.70603942871094,76.78858184814453,209.00738525390625,140.193603515625,0.7129462957382202,0,person,12257
70.02007293701172,70.89672088623047,85.92395782470703,144.3706512451172,0.6668630838394165,0,person,12257
168.04510498046875,71.35611724853516,183.48777770996094,145.2874298095703,0.589352548122406,0,person,12257
37.77939987182617,70.9617919921875,52.800384521484375,150.81956481933594,0.5799041390419006,0,person,12257
0.0,70.30545806884766,7.631715774536133,142.96299743652344,0.4903859496116638,0,person,12257
162.83505249023438,84.05330657958984,173.61544799804688,142.54879760742188,0.34624814987182617,0,person,12257
26.534942626953125,69.02986907958984,46.656089782714844,146.1983184814453,0.30217698216438293,0,person,12257
63.327659606933594,68.91085815429688,79.07490539550781,144.19866943359375,0.29257732629776,0,person,12257
